"매장","매장위치","카테고리","세부내용","시술 설명","매장URL","매장위도","매장경도","recovery_total_days","recovery_transition_day","오늘의 케어"
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","튠 블루(60KJ) 1회","고강도초음파 부위별 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","튠 아이즈 1회","고강도초음파 부위별 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","포텐자 나비존 1회","코 주변 모공·피지 개선 고주파 미세침","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미세한 자극으로 붉은 기와 좁쌀 같은 오돌토돌함이 남아있을 수 있는 시기예요, 오늘은 두꺼운 화장은 피하고 순한 성분으로만 보습해주세요. 자외선 차단제를 넉넉히 덧발라 주시고 뜨거운 찜질이나 각질제거는 잠시 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","포텐자 나비존 3회","코 주변 모공·피지 개선 고주파 미세침","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미세한 자극으로 붉은 기와 좁쌀 같은 오돌토돌함이 남아있을 수 있는 시기예요, 오늘은 두꺼운 화장은 피하고 순한 성분으로만 보습해주세요. 자외선 차단제를 넉넉히 덧발라 주시고 뜨거운 찜질이나 각질제거는 잠시 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","포텐자 나비존 5회","코 주변 모공·피지 개선 고주파 미세침","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미세한 자극으로 붉은 기와 좁쌀 같은 오돌토돌함이 남아있을 수 있는 시기예요, 오늘은 두꺼운 화장은 피하고 순한 성분으로만 보습해주세요. 자외선 차단제를 넉넉히 덧발라 주시고 뜨거운 찜질이나 각질제거는 잠시 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","포텐자 모공 풀페이스 1회","모공 축소 고주파 미세침","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미세한 자극으로 붉은 기와 좁쌀 같은 오돌토돌함이 남아있을 수 있는 시기예요, 오늘은 두꺼운 화장은 피하고 순한 성분으로만 보습해주세요. 자외선 차단제를 넉넉히 덧발라 주시고 뜨거운 찜질이나 각질제거는 잠시 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","포텐자 모공 풀페이스 3회","모공 축소 고주파 미세침","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미세한 자극으로 붉은 기와 좁쌀 같은 오돌토돌함이 남아있을 수 있는 시기예요, 오늘은 두꺼운 화장은 피하고 순한 성분으로만 보습해주세요. 자외선 차단제를 넉넉히 덧발라 주시고 뜨거운 찜질이나 각질제거는 잠시 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","포텐자 모공 풀페이스 5회","모공 축소 고주파 미세침","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미세한 자극으로 붉은 기와 좁쌀 같은 오돌토돌함이 남아있을 수 있는 시기예요, 오늘은 두꺼운 화장은 피하고 순한 성분으로만 보습해주세요. 자외선 차단제를 넉넉히 덧발라 주시고 뜨거운 찜질이나 각질제거는 잠시 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","포텐자 펌핑팁 1회","약물 흡수 촉진 고주파 미세침","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미세한 자극으로 붉은 기와 좁쌀 같은 오돌토돌함이 남아있을 수 있는 시기예요, 오늘은 두꺼운 화장은 피하고 순한 성분으로만 보습해주세요. 자외선 차단제를 넉넉히 덧발라 주시고 뜨거운 찜질이나 각질제거는 잠시 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","풀페이스 얼굴 제모 1회","레이저 제모","https://dernaclinic.com/ko","37.500263","127.025797","7","3","시술 부위 각질이나 털을 억지로 뜯어내지 말고 자연스럽게 빠지도록 두세요. 오늘은 각질제거·스크럽·필링 등 추가 자극은 피하고 순한 보습 위주로 관리해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","풀페이스 인모드 FX + FORMA 1회","고주파 리프팅 및 지방 감소","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","풀페이스 인모드 FX + FORMA 3회","고주파 리프팅 및 지방 감소","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","플래티넘 PTT 풀케어 1회","피부 진정 및 재생 광선관리","https://dernaclinic.com/ko","37.500263","127.025797","1","0","각질층이 예민해져 있는 상태라 오늘은 세안 후 순한 보습제로 진정시켜 주세요. 자외선 차단제를 꼭 발라주시고, 스크럽이나 추가 필링처럼 자극이 겹치는 관리는 오늘 하루 쉬어주세요. 오늘 하루만 신경 써서 관리하면 내일부터는 평소처럼 지내도 괜찮아요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","피코토닝 1회","색소·기미 개선 토닝","https://dernaclinic.com/ko","37.500263","127.025797","7","3","자외선 차단제를 평소보다 더 꼼꼼히, 자주 덧발라 주세요. 오늘은 각질제거·스크럽·필링 등 추가 자극은 피하고 순한 보습 위주로 관리해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","피코프락셀 1회","모공·흉터 개선 피코 레이저","https://dernaclinic.com/ko","37.500263","127.025797","7","3","각질을 억지로 벗기거나 짜지 말고 순한 진정 케어로 마무리해주세요. 오늘은 각질제거·스크럽·필링 등 추가 자극은 피하고 순한 보습 위주로 관리해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","기타 부위 1회(손등+손가락, 발등+발가락)","전용 기기를 이용한 피부·탄력 개선 관리","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","더나 셀 스칼프 그로스(두피) 60cc 1회","두피 영양 공급 및 모발 성장 지원","https://dernaclinic.com/ko","37.500263","127.025797","5","2","두피가 예민해져 있을 수 있는 시기라 오늘은 두피를 세게 문지르는 샴푸나 스타일링은 피해주세요. 당일 사우나나 뜨거운 드라이보다는 미지근한 온도로 가볍게 마무리해주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","더나 셀 스칼프 그로스(두피) 60cc 3회","두피 영양 공급 및 모발 성장 지원","https://dernaclinic.com/ko","37.500263","127.025797","5","2","두피가 예민해져 있을 수 있는 시기라 오늘은 두피를 세게 문지르는 샴푸나 스타일링은 피해주세요. 당일 사우나나 뜨거운 드라이보다는 미지근한 온도로 가볍게 마무리해주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","더나 셀 이뮨 부스트(수액) 120cc 1회","면역력 강화 수액","https://dernaclinic.com/ko","37.500263","127.025797","1","0","오늘은 충분한 수분과 휴식으로 컨디션을 채워주는 게 가장 중요해요. 주사를 맞은 부위에 멍이나 약간의 뻐근함이 있을 수 있으니 무리한 팔 운동은 잠시 피해주세요. 오늘 하루만 신경 써서 관리하면 내일부터는 평소처럼 지내도 괜찮아요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","더나 셀 이뮨 부스트(수액) 120cc 3회","면역력 강화 수액","https://dernaclinic.com/ko","37.500263","127.025797","1","0","오늘은 충분한 수분과 휴식으로 컨디션을 채워주는 게 가장 중요해요. 주사를 맞은 부위에 멍이나 약간의 뻐근함이 있을 수 있으니 무리한 팔 운동은 잠시 피해주세요. 오늘 하루만 신경 써서 관리하면 내일부터는 평소처럼 지내도 괜찮아요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","라라샷Q 1회","피부 톤·탄력 개선 복합 관리","https://dernaclinic.com/ko","37.500263","127.025797","1","0","각질층이 예민해져 있는 상태라 오늘은 세안 후 순한 보습제로 진정시켜 주세요. 자외선 차단제를 꼭 발라주시고, 스크럽이나 추가 필링처럼 자극이 겹치는 관리는 오늘 하루 쉬어주세요. 오늘 하루만 신경 써서 관리하면 내일부터는 평소처럼 지내도 괜찮아요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","레디어스 목/손등 1회","레이저 색소·모공 개선 관리","https://dernaclinic.com/ko","37.500263","127.025797","7","3","자외선 차단제를 평소보다 더 꼼꼼히, 자주 덧발라 주세요. 오늘은 각질제거·스크럽·필링 등 추가 자극은 피하고 순한 보습 위주로 관리해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","레디어스 목/손등 2회","레이저 색소·모공 개선 관리","https://dernaclinic.com/ko","37.500263","127.025797","7","3","자외선 차단제를 평소보다 더 꼼꼼히, 자주 덧발라 주세요. 오늘은 각질제거·스크럽·필링 등 추가 자극은 피하고 순한 보습 위주로 관리해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","블루리페어 솔루션 1회","피부 진정 및 트러블 케어 솔루션","https://dernaclinic.com/ko","37.500263","127.025797","1","0","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 오늘 하루만 신경 써서 관리하면 내일부터는 평소처럼 지내도 괜찮아요."
